InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/16/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/18/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/19/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,2,28.98,14.49,1/21/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,4,57.96,14.49,1/22/2016,750,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/23/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/25/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/27/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/28/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,3,43.47,14.49,1/29/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,4,57.96,14.49,1/30/2016,750,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/31/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,9,197.91,21.99,01-02-2016,1750,1,16.54,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,109.95,21.99,01-03-2016,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,01-04-2016,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,4,91.96,22.99,01-05-2016,1750,1,7.35,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,8,183.92,22.99,01-06-2016,1750,1,14.7,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,4,91.96,22.99,01-07-2016,1750,1,7.35,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,11,252.89,22.99,01-08-2016,1750,1,20.21,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,4,91.96,22.99,01-09-2016,1750,1,7.35,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,01-10-2016,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,01-11-2016,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,01-12-2016,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,1/13/2016,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,7,160.93,22.99,1/15/2016,1750,1,12.86,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,1,22.99,22.99,1/16/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,1/17/2016,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,1,22.99,22.99,1/18/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,1/21/2016,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,1/23/2016,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,1/24/2016,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,1/27/2016,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,7,160.93,22.99,1/29/2016,1750,1,12.86,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,1/30/2016,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,2,45.98,22.99,1/31/2016,1750,1,3.67,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,01-03-2016,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,01-04-2016,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,01-05-2016,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,01-06-2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,01-07-2016,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,01-08-2016,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,01-09-2016,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,2,18.98,9.49,01-10-2016,375,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/13/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/14/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,1/15/2016,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/16/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/17/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/18/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/19/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,1/20/2016,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,1/21/2016,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,2,18.98,9.49,1/25/2016,375,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/26/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,2,18.98,9.49,1/27/2016,375,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,1/28/2016,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,2,18.98,9.49,1/29/2016,375,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,1/31/2016,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,49.47,16.49,01-02-2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,16.49,16.49,01-03-2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,01-05-2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,2,28.98,14.49,01-06-2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,01-09-2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,01-11-2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/13/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,2,28.98,14.49,1/14/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,1/15/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,2,28.98,14.49,1/17/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/18/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,2,28.98,14.49,1/19/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/20/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/21/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/23/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,1/24/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,1/25/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/26/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/29/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/30/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,1/31/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,9.99,9.99,01-02-2016,750,2,0.11,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,8.99,8.99,01-08-2016,750,2,0.11,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,8.99,8.99,01-09-2016,750,2,0.11,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,8.99,8.99,1/13/2016,750,2,0.11,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,8.99,8.99,1/15/2016,750,2,0.11,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,2,17.98,8.99,1/21/2016,750,2,0.22,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,2,17.98,8.99,1/27/2016,750,2,0.22,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,2,17.98,8.99,1/28/2016,750,2,0.22,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,2,19.98,9.99,01-02-2016,1500,2,0.45,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,01-06-2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,01-12-2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,1/21/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,1/22/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,1/23/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_1380,1,1380,Bulleit 95 Rye,1.75L,1,46.99,46.99,01-01-2016,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1380,1,1380,Bulleit 95 Rye,1.75L,1,49.99,49.99,01-07-2016,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1380,1,1380,Bulleit 95 Rye,1.75L,1,49.99,49.99,01-08-2016,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1380,1,1380,Bulleit 95 Rye,1.75L,1,49.99,49.99,1/14/2016,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,10.99,10.99,01-02-2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,2,17.98,8.99,1/14/2016,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,4,35.96,8.99,1/15/2016,750,2,0.45,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/16/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/17/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/21/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,2,17.98,8.99,1/23/2016,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,2,17.98,8.99,1/24/2016,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/27/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/28/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,2,17.98,8.99,1/29/2016,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/30/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/31/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,39.99,39.99,01-01-2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,39.99,39.99,01-02-2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,41.99,41.99,1/21/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,41.99,41.99,1/24/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,41.99,41.99,1/27/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_13831,1,13831,The Show Malbec Argentina,750mL,6,71.94,11.99,1/29/2016,750,2,0.68,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,20.99,20.99,01-02-2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,2,35.98,17.99,01-07-2016,1500,2,0.45,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,17.99,17.99,01-09-2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,17.99,17.99,1/15/2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,17.99,17.99,1/18/2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,17.99,17.99,1/29/2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,2,35.98,17.99,1/30/2016,1500,2,0.45,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_13837,1,13837,C Y Toro Frontera Pnt Grigio,1.5L,1,8.99,8.99,01-09-2016,1500,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_13837,1,13837,C Y Toro Frontera Pnt Grigio,1.5L,1,8.99,8.99,01-12-2016,1500,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_13837,1,13837,C Y Toro Frontera Pnt Grigio,1.5L,2,17.98,8.99,1/15/2016,1500,2,0.45,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_13837,1,13837,C Y Toro Frontera Pnt Grigio,1.5L,2,17.98,8.99,1/21/2016,1500,2,0.45,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_13837,1,13837,C Y Toro Frontera Pnt Grigio,1.5L,1,8.99,8.99,1/23/2016,1500,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_13837,1,13837,C Y Toro Frontera Pnt Grigio,1.5L,1,8.99,8.99,1/29/2016,1500,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,1,27.99,27.99,01-02-2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,1,27.99,27.99,01-03-2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,1,25.99,25.99,01-05-2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,2,51.98,25.99,01-07-2016,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,2,51.98,25.99,01-08-2016,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,4,103.96,25.99,01-09-2016,750,1,3.15,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,2,51.98,25.99,1/13/2016,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,2,51.98,25.99,1/16/2016,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,1,25.99,25.99,1/17/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,1,25.99,25.99,1/20/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,4,103.96,25.99,1/22/2016,750,1,3.15,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,2,51.98,25.99,1/23/2016,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,1,25.99,25.99,1/30/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1384,1,1384,Bulleit 95 Rye,750mL,1,25.99,25.99,1/31/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,1,26.99,26.99,01-02-2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,1,26.99,26.99,01-03-2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,2,53.98,26.99,01-04-2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,1,26.99,26.99,01-05-2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,1,26.99,26.99,01-06-2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,2,53.98,26.99,01-07-2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,5,134.95,26.99,01-08-2016,750,1,3.94,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,2,53.98,26.99,01-09-2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,2,53.98,26.99,01-11-2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,1,26.99,26.99,1/13/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,3,80.97,26.99,1/14/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,3,80.97,26.99,1/15/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,3,80.97,26.99,1/16/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,1,26.99,26.99,1/19/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,3,80.97,26.99,1/21/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,4,107.96,26.99,1/22/2016,750,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,1,26.99,26.99,1/23/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,2,53.98,26.99,1/27/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,3,80.97,26.99,1/29/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,2,53.98,26.99,1/30/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1386,1,1386,George Dickel No 8 Bourbon,750mL,1,21.99,21.99,1/24/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1388,1,1388,Red Stag by Jim Beam,1.75L,1,24.99,24.99,01-05-2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1388,1,1388,Red Stag by Jim Beam,1.75L,1,24.99,24.99,1/15/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1388,1,1388,Red Stag by Jim Beam,1.75L,1,24.99,24.99,1/30/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1389,1,1389,Makers Mark,50mL,2,5.98,2.99,1/22/2016,50,1,0.1,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1389,1,1389,Makers Mark,50mL,1,2.99,2.99,1/23/2016,50,1,0.05,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1389,1,1389,Makers Mark,50mL,2,5.98,2.99,1/28/2016,50,1,0.1,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1389,1,1389,Makers Mark,50mL,2,5.98,2.99,1/29/2016,50,1,0.1,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1389,1,1389,Makers Mark,50mL,1,2.99,2.99,1/30/2016,50,1,0.05,12546,JIM BEAM BRANDS COMPANY    
